longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_household,pop_per_household,bedrooms_per_room
-118.35,33.86,28.0,2075.0,463.0,1216.0,446.0,3.9732,281500.0,<1H OCEAN,4.6524663677130045,2.726457399103139,0.2231325301204819
-118.35,33.86,24.0,2139.0,481.0,971.0,418.0,4.3859,271300.0,<1H OCEAN,5.117224880382775,2.3229665071770333,0.2248714352501168
-118.34,33.84,36.0,1561.0,252.0,740.0,253.0,6.2778,309700.0,<1H OCEAN,6.169960474308301,2.924901185770751,0.1614349775784753
-118.33,33.84,36.0,1364.0,251.0,668.0,245.0,5.3131,314100.0,<1H OCEAN,5.56734693877551,2.726530612244898,0.1840175953079179
-118.34,33.84,36.0,1407.0,231.0,676.0,231.0,5.269,331900.0,<1H OCEAN,6.090909090909091,2.9264069264069263,0.1641791044776119
-118.34,33.83,34.0,1761.0,329.0,965.0,329.0,5.399,358500.0,<1H OCEAN,5.35258358662614,2.933130699088146,0.1868256672345258
-118.34,33.83,35.0,1818.0,353.0,853.0,321.0,5.8972,350900.0,<1H OCEAN,5.663551401869159,2.6573208722741435,0.1941694169416941
-118.36,33.86,37.0,1249.0,218.0,583.0,214.0,5.7422,330700.0,<1H OCEAN,5.836448598130841,2.7242990654205608,0.1745396317053643
-118.35,33.85,34.0,1770.0,291.0,916.0,289.0,5.0,354200.0,<1H OCEAN,6.124567474048443,3.169550173010381,0.1644067796610169
-118.35,33.85,35.0,1248.0,206.0,551.0,185.0,5.6426,348200.0,<1H OCEAN,6.745945945945946,2.9783783783783786,0.1650641025641025
-118.36,33.85,36.0,1390.0,230.0,683.0,219.0,4.8906,334400.0,<1H OCEAN,6.34703196347032,3.1187214611872145,0.1654676258992805
-118.36,33.86,36.0,681.0,122.0,360.0,128.0,5.2799,332600.0,<1H OCEAN,5.3203125,2.8125,0.1791483113069016
-118.37,33.85,34.0,2415.0,404.0,1278.0,414.0,6.1599,341200.0,<1H OCEAN,5.833333333333333,3.0869565217391304,0.167287784679089
-118.36,33.85,34.0,1086.0,197.0,509.0,158.0,6.1133,349300.0,<1H OCEAN,6.873417721518988,3.221518987341772,0.1813996316758747
-118.37,33.85,25.0,5622.0,998.0,2537.0,1009.0,5.785,395300.0,<1H OCEAN,5.5718533201189295,2.5143706640237857,0.1775168979011028
-118.35,33.84,22.0,13133.0,3680.0,7180.0,3522.0,3.5414,354700.0,<1H OCEAN,3.728847245883021,2.038614423622941,0.2802101576182136
-118.36,33.84,22.0,11016.0,3170.0,6664.0,2838.0,3.703,361300.0,<1H OCEAN,3.881606765327696,2.3481324876673715,0.2877632534495279
-118.37,33.85,29.0,3662.0,586.0,1626.0,611.0,6.3974,410000.0,<1H OCEAN,5.9934533551554825,2.661211129296236,0.1600218459858001
-118.37,33.84,27.0,3245.0,605.0,1572.0,556.0,5.3773,379000.0,<1H OCEAN,5.836330935251799,2.827338129496403,0.1864406779661017
-118.35,33.83,36.0,1102.0,193.0,522.0,172.0,6.1187,342000.0,<1H OCEAN,6.406976744186046,3.0348837209302326,0.1751361161524501
-118.36,33.83,36.0,1660.0,300.0,943.0,300.0,5.1984,353600.0,<1H OCEAN,5.533333333333333,3.143333333333333,0.180722891566265
-118.36,33.84,35.0,1577.0,279.0,743.0,274.0,5.7654,343000.0,<1H OCEAN,5.755474452554744,2.7116788321167884,0.1769181991122384
-118.37,33.84,35.0,1792.0,322.0,978.0,326.0,4.9583,342800.0,<1H OCEAN,5.496932515337424,3.0,0.1796875
-118.36,33.83,35.0,1378.0,247.0,645.0,217.0,5.9143,343400.0,<1H OCEAN,6.350230414746544,2.9723502304147464,0.1792452830188679
-118.36,33.83,35.0,2828.0,487.0,1439.0,490.0,5.6013,350200.0,<1H OCEAN,5.771428571428571,2.936734693877551,0.1722065063649222
-118.37,33.83,35.0,1207.0,207.0,601.0,213.0,4.7308,353400.0,<1H OCEAN,5.666666666666667,2.8215962441314555,0.1714995857497928
-118.37,33.84,32.0,1751.0,328.0,819.0,323.0,6.7105,339000.0,<1H OCEAN,5.421052631578948,2.5356037151702786,0.1873215305539691
-118.33,33.83,5.0,13038.0,2679.0,5272.0,2523.0,5.5023,286400.0,<1H OCEAN,5.167657550535077,2.08957590170432,0.2054763000460193
-118.32,33.85,42.0,3146.0,770.0,1859.0,740.0,3.5073,234800.0,<1H OCEAN,4.251351351351351,2.5121621621621624,0.2447552447552447
-118.31,33.84,52.0,1819.0,464.0,1068.0,424.0,3.625,270700.0,<1H OCEAN,4.290094339622642,2.518867924528302,0.2550852116547553
-118.32,33.83,51.0,2399.0,516.0,1160.0,514.0,3.8456,318900.0,<1H OCEAN,4.667315175097277,2.2568093385214008,0.2150896206752813
-118.32,33.84,42.0,1486.0,420.0,897.0,377.0,1.6228,376100.0,<1H OCEAN,3.9416445623342176,2.3793103448275863,0.2826379542395693
-118.31,33.83,50.0,696.0,311.0,382.0,234.0,2.775,225000.0,<1H OCEAN,2.9743589743589745,1.6324786324786325,0.4468390804597701
-118.31,33.83,45.0,2929.0,755.0,1635.0,652.0,2.9375,273000.0,<1H OCEAN,4.492331288343558,2.5076687116564416,0.2577671560259474
-118.31,33.82,35.0,3462.0,814.0,1902.0,700.0,3.402,279900.0,<1H OCEAN,4.945714285714286,2.717142857142857,0.2351242056614673
-118.32,33.83,19.0,3792.0,790.0,2105.0,834.0,5.2363,310000.0,<1H OCEAN,4.546762589928058,2.5239808153477217,0.2083333333333333
-118.31,33.82,39.0,2198.0,425.0,1160.0,436.0,4.1406,323700.0,<1H OCEAN,5.041284403669724,2.6605504587155964,0.1933575978161965
-118.31,33.82,26.0,2345.0,408.0,1195.0,377.0,5.4925,361700.0,<1H OCEAN,6.220159151193634,3.169761273209549,0.1739872068230277
-118.31,33.81,23.0,3942.0,748.0,1679.0,711.0,4.1169,362600.0,<1H OCEAN,5.544303797468355,2.361462728551336,0.1897513952308472
-118.31,33.81,30.0,1773.0,356.0,905.0,352.0,4.3056,336000.0,<1H OCEAN,5.036931818181818,2.571022727272727,0.200789622109419
-118.32,33.82,25.0,2587.0,512.0,1219.0,509.0,4.4271,382100.0,<1H OCEAN,5.082514734774067,2.3948919449901767,0.1979126401236954
-118.32,33.82,22.0,2508.0,402.0,1254.0,395.0,7.0935,379500.0,<1H OCEAN,6.349367088607595,3.174683544303797,0.1602870813397129
-118.32,33.81,28.0,2142.0,445.0,1140.0,422.0,4.8438,346200.0,<1H OCEAN,5.075829383886256,2.7014218009478674,0.207749766573296
-118.32,33.81,27.0,2113.0,380.0,1109.0,360.0,4.7062,357000.0,<1H OCEAN,5.8694444444444445,3.080555555555556,0.1798390913393279
-118.33,33.82,26.0,5591.0,934.0,2824.0,939.0,6.5861,417800.0,<1H OCEAN,5.954206602768903,3.007454739084132,0.167054194240744
-118.34,33.8,25.0,4177.0,832.0,2123.0,789.0,5.0814,446800.0,<1H OCEAN,5.29404309252218,2.6907477820025347,0.1991860186736892
-118.35,33.82,28.0,7591.0,1710.0,3420.0,1635.0,4.0708,328900.0,<1H OCEAN,4.6428134556574925,2.091743119266055,0.2252667632722961
-118.36,33.82,36.0,1784.0,311.0,901.0,293.0,6.2247,339000.0,<1H OCEAN,6.088737201365188,3.0750853242320817,0.1743273542600897
-118.37,33.82,39.0,2794.0,444.0,1319.0,441.0,5.878,387800.0,<1H OCEAN,6.335600907029479,2.99092970521542,0.1589119541875447
-118.37,33.82,36.0,2463.0,447.0,1125.0,424.0,6.0176,352700.0,<1H OCEAN,5.808962264150943,2.6533018867924527,0.1814859926918392
-118.37,33.82,36.0,2416.0,394.0,1115.0,386.0,6.256,366900.0,<1H OCEAN,6.259067357512953,2.88860103626943,0.1630794701986755
-118.36,33.82,36.0,1083.0,187.0,522.0,187.0,5.7765,339500.0,<1H OCEAN,5.791443850267379,2.79144385026738,0.1726685133887349
-118.36,33.82,26.0,5166.0,1313.0,2738.0,1239.0,3.3565,360800.0,<1H OCEAN,4.169491525423729,2.2098466505246166,0.254161827332559
-118.36,33.82,28.0,67.0,15.0,49.0,11.0,6.1359,330000.0,<1H OCEAN,6.090909090909091,4.454545454545454,0.2238805970149253
-118.36,33.81,25.0,9042.0,2022.0,4458.0,1944.0,4.5592,378800.0,<1H OCEAN,4.651234567901234,2.29320987654321,0.2236230922362309
-118.36,33.81,26.0,1575.0,300.0,881.0,309.0,5.1778,359900.0,<1H OCEAN,5.097087378640777,2.8511326860841426,0.1904761904761904
-118.37,33.81,36.0,2031.0,339.0,817.0,337.0,5.1271,458300.0,NEAR OCEAN,6.026706231454006,2.4243323442136497,0.1669128508124076
-118.38,33.81,33.0,2349.0,407.0,954.0,373.0,6.4956,483600.0,NEAR OCEAN,6.297587131367292,2.557640750670241,0.1732652192422307
-118.38,33.81,20.0,1975.0,306.0,703.0,292.0,8.5491,410300.0,NEAR OCEAN,6.763698630136986,2.4075342465753424,0.1549367088607595
-118.44,33.81,33.0,3994.0,990.0,1647.0,931.0,5.0106,500001.0,NEAR OCEAN,4.290010741138561,1.7690655209452202,0.2478718077115673
-118.38,33.82,34.0,1822.0,364.0,750.0,366.0,5.9907,500001.0,NEAR OCEAN,4.978142076502732,2.0491803278688523,0.1997804610318331
-118.36,33.81,34.0,2211.0,502.0,1113.0,488.0,4.7026,356800.0,<1H OCEAN,4.530737704918033,2.2807377049180326,0.2270465852555404
-118.37,33.81,33.0,5057.0,790.0,2021.0,748.0,6.8553,482200.0,NEAR OCEAN,6.760695187165775,2.7018716577540105,0.1562191022345264
-118.37,33.81,36.0,1283.0,209.0,563.0,209.0,6.9296,500001.0,NEAR OCEAN,6.138755980861244,2.6937799043062203,0.1628994544037412
-118.38,33.81,41.0,1889.0,301.0,802.0,278.0,6.015,488500.0,NEAR OCEAN,6.794964028776978,2.884892086330935,0.1593435680254102
-118.38,33.81,39.0,2400.0,373.0,877.0,372.0,5.7361,500001.0,NEAR OCEAN,6.451612903225806,2.35752688172043,0.1554166666666666
-118.39,33.81,35.0,1008.0,165.0,391.0,167.0,3.7778,487500.0,NEAR OCEAN,6.035928143712575,2.341317365269461,0.1636904761904762
-118.38,33.81,36.0,1018.0,148.0,329.0,169.0,10.5045,500001.0,NEAR OCEAN,6.023668639053255,1.9467455621301772,0.1453831041257367
-118.33,33.79,29.0,4389.0,873.0,2069.0,901.0,4.1071,365600.0,<1H OCEAN,4.871254162042176,2.2963374028856824,0.1989063568010936
-118.34,33.79,36.0,716.0,123.0,388.0,124.0,5.0254,350000.0,<1H OCEAN,5.774193548387097,3.129032258064516,0.1717877094972067
-118.34,33.8,34.0,1730.0,427.0,1008.0,393.0,3.9408,327700.0,<1H OCEAN,4.402035623409669,2.564885496183206,0.2468208092485549
-118.34,33.8,33.0,2194.0,469.0,987.0,397.0,5.0951,318900.0,<1H OCEAN,5.526448362720403,2.486146095717884,0.2137648131267092
-118.35,33.8,32.0,1434.0,296.0,672.0,285.0,4.875,311700.0,<1H OCEAN,5.031578947368421,2.357894736842105,0.206415620641562
-118.35,33.8,19.0,6224.0,1105.0,3152.0,1076.0,5.9541,500001.0,<1H OCEAN,5.784386617100372,2.929368029739777,0.177538560411311
-118.31,33.8,29.0,2795.0,572.0,1469.0,557.0,3.7167,308900.0,<1H OCEAN,5.017953321364453,2.637342908438061,0.2046511627906976
-118.32,33.8,29.0,3254.0,717.0,1593.0,680.0,4.0536,285800.0,<1H OCEAN,4.785294117647059,2.342647058823529,0.2203441917639828
-118.31,33.79,35.0,2290.0,563.0,1374.0,530.0,3.2472,254700.0,<1H OCEAN,4.320754716981132,2.59245283018868,0.2458515283842794
-118.31,33.8,31.0,4464.0,991.0,2420.0,947.0,4.0425,277900.0,<1H OCEAN,4.713833157338965,2.555438225976769,0.2219982078853046
-118.32,33.8,39.0,1415.0,298.0,729.0,278.0,3.1648,244800.0,<1H OCEAN,5.089928057553957,2.622302158273381,0.2106007067137809
-118.32,33.79,35.0,2924.0,658.0,1675.0,602.0,3.8287,279900.0,<1H OCEAN,4.857142857142857,2.7823920265780733,0.2250341997264021
-118.32,33.79,32.0,2381.0,467.0,1264.0,488.0,4.1477,315100.0,<1H OCEAN,4.879098360655738,2.5901639344262297,0.1961360772784544
-118.32,33.8,29.0,4317.0,1037.0,2102.0,959.0,3.1275,286400.0,<1H OCEAN,4.501564129301356,2.191866527632951,0.2402131109566828
-118.31,33.79,38.0,1601.0,352.0,711.0,304.0,3.3958,250000.0,<1H OCEAN,5.266447368421052,2.338815789473684,0.2198625858838226
-118.31,33.78,30.0,4573.0,819.0,2411.0,819.0,3.5804,383800.0,<1H OCEAN,5.583638583638583,2.943833943833944,0.1790946862016182
-118.32,33.79,21.0,6638.0,1634.0,3240.0,1568.0,3.6797,271100.0,<1H OCEAN,4.233418367346939,2.066326530612245,0.2461584814703223
-118.34,33.78,25.0,11016.0,1626.0,4168.0,1584.0,8.1782,500001.0,NEAR OCEAN,6.954545454545454,2.6313131313131315,0.1476034858387799
-118.36,33.79,34.0,5166.0,704.0,2071.0,668.0,8.3609,500001.0,NEAR OCEAN,7.733532934131737,3.1002994011976046,0.1362756484707704
-118.37,33.79,36.0,1596.0,234.0,654.0,223.0,8.2064,500001.0,NEAR OCEAN,7.15695067264574,2.9327354260089686,0.1466165413533834
-118.36,33.8,38.0,2553.0,400.0,1042.0,393.0,6.9742,500001.0,NEAR OCEAN,6.496183206106871,2.651399491094148,0.1566784175479827
-118.36,33.8,34.0,2629.0,369.0,966.0,375.0,10.1241,500001.0,NEAR OCEAN,7.010666666666666,2.576,0.1403575503993914
-118.38,33.8,36.0,4421.0,702.0,1433.0,624.0,8.0838,500001.0,NEAR OCEAN,7.084935897435898,2.296474358974359,0.1587876046143406
-118.45,33.8,31.0,4803.0,575.0,1490.0,577.0,11.9993,500001.0,NEAR OCEAN,8.324090121317157,2.582322357019064,0.119716843639392
-118.39,33.79,30.0,4402.0,563.0,1582.0,551.0,10.898,500001.0,NEAR OCEAN,7.989110707803992,2.871143375680581,0.1278964107223989
-118.4,33.78,24.0,4787.0,562.0,1653.0,548.0,12.9758,500001.0,NEAR OCEAN,8.735401459854014,3.0164233576642334,0.1174012951744307
-118.44,33.79,27.0,2141.0,260.0,635.0,240.0,11.6648,500001.0,NEAR OCEAN,8.920833333333333,2.645833333333333,0.1214385801027557
-118.41,33.77,22.0,7554.0,991.0,2808.0,946.0,10.06,500001.0,NEAR OCEAN,7.985200845665962,2.968287526427061,0.1311887741593857
-118.46,33.77,28.0,3065.0,406.0,1101.0,391.0,10.5536,500001.0,NEAR OCEAN,7.838874680306906,2.815856777493606,0.132463295269168
-118.42,33.78,36.0,2093.0,303.0,802.0,300.0,8.0957,500001.0,NEAR OCEAN,6.976666666666667,2.6733333333333333,0.1447682752030578
-118.37,33.77,26.0,6339.0,876.0,2540.0,880.0,10.1447,500001.0,NEAR OCEAN,7.203409090909091,2.886363636363636,0.138192143871273
-118.38,33.77,21.0,11353.0,1537.0,4649.0,1504.0,9.821,500001.0,NEAR OCEAN,7.548537234042553,3.091090425531915,0.1353827182242579
-118.38,33.77,17.0,10950.0,2207.0,4713.0,2043.0,6.3064,418300.0,NEAR OCEAN,5.359765051395008,2.3069016152716597,0.2015525114155251
-118.38,33.79,32.0,10445.0,1620.0,4474.0,1576.0,7.7042,500001.0,NEAR OCEAN,6.62753807106599,2.8388324873096447,0.1550981330780277
-118.4,33.78,26.0,5005.0,776.0,2357.0,790.0,8.5421,500001.0,NEAR OCEAN,6.335443037974684,2.9835443037974683,0.155044955044955
-118.42,33.75,22.0,17591.0,2604.0,6897.0,2492.0,8.2831,500001.0,NEAR OCEAN,7.058988764044944,2.7676565008025684,0.1480302427377636
-118.34,33.76,34.0,5586.0,674.0,1871.0,636.0,15.0001,500001.0,NEAR OCEAN,8.783018867924529,2.941823899371069,0.1206587898317221
-118.35,33.74,25.0,8272.0,1132.0,3392.0,1132.0,10.0973,500001.0,NEAR OCEAN,7.307420494699647,2.9964664310954063,0.1368471953578336
-118.38,33.75,23.0,8277.0,1290.0,3176.0,1159.0,7.6986,500001.0,NEAR OCEAN,7.141501294219155,2.740293356341674,0.1558535701341065
-118.39,33.71,18.0,1193.0,233.0,475.0,228.0,7.5594,500001.0,NEAR OCEAN,5.232456140350878,2.083333333333333,0.1953059513830679
-118.41,33.75,4.0,311.0,51.0,128.0,46.0,9.8091,500001.0,NEAR OCEAN,6.760869565217392,2.782608695652174,0.1639871382636656
-118.31,33.77,20.0,5776.0,956.0,2757.0,936.0,6.6447,416800.0,<1H OCEAN,6.170940170940171,2.9455128205128207,0.1655124653739612
-118.31,33.76,26.0,4486.0,709.0,1873.0,719.0,6.5704,414700.0,<1H OCEAN,6.239221140472879,2.6050069541029206,0.1580472581364244
-118.31,33.75,36.0,2715.0,474.0,1303.0,457.0,4.6042,357300.0,NEAR OCEAN,5.940919037199125,2.851203501094092,0.174585635359116
-118.31,33.75,34.0,2338.0,393.0,1031.0,373.0,6.287,396400.0,NEAR OCEAN,6.2680965147453085,2.7640750670241285,0.1680923866552609
-118.33,33.77,33.0,4244.0,595.0,1534.0,557.0,9.8214,500001.0,NEAR OCEAN,7.619389587073608,2.754039497307002,0.1401979264844486
-118.32,33.75,33.0,2996.0,398.0,1048.0,387.0,9.267,500001.0,NEAR OCEAN,7.741602067183463,2.708010335917313,0.1328437917222964
-118.32,33.75,37.0,1080.0,135.0,366.0,142.0,11.6677,500001.0,NEAR OCEAN,7.605633802816901,2.5774647887323945,0.125
-118.32,33.74,24.0,6097.0,794.0,2248.0,806.0,10.1357,500001.0,NEAR OCEAN,7.564516129032258,2.7890818858560795,0.1302279809742496
-118.32,33.77,37.0,627.0,95.0,259.0,106.0,6.887,500001.0,<1H OCEAN,5.915094339622642,2.443396226415094,0.1515151515151515
-118.34,34.09,37.0,1442.0,501.0,998.0,503.0,2.4432,200000.0,<1H OCEAN,2.866799204771372,1.984095427435388,0.3474341192787795
-118.35,34.09,35.0,1989.0,634.0,1108.0,593.0,1.6081,288900.0,<1H OCEAN,3.354131534569983,1.8684654300168635,0.318753142282554
-118.35,34.09,35.0,2705.0,785.0,1526.0,793.0,3.0349,266700.0,<1H OCEAN,3.41109709962169,1.9243379571248425,0.2902033271719039
-118.35,34.09,35.0,2234.0,689.0,1334.0,662.0,2.5444,236100.0,<1H OCEAN,3.3746223564954683,2.015105740181269,0.3084153983885407
-118.36,34.09,34.0,2832.0,883.0,1594.0,843.0,1.7558,312500.0,<1H OCEAN,3.3594306049822062,1.8908659549228943,0.3117937853107345
-118.36,34.09,36.0,1616.0,465.0,773.0,429.0,2.6,313600.0,<1H OCEAN,3.766899766899767,1.8018648018648016,0.2877475247524752
-118.36,34.09,33.0,3463.0,1170.0,1845.0,1134.0,2.0205,243800.0,<1H OCEAN,3.0537918871252203,1.626984126984127,0.3378573491192607
-118.36,34.09,30.0,2353.0,728.0,1365.0,718.0,2.0702,283300.0,<1H OCEAN,3.277158774373259,1.9011142061281336,0.3093922651933701
-118.36,34.1,37.0,7097.0,2010.0,2913.0,1939.0,2.875,300000.0,<1H OCEAN,3.6601340897369776,1.5023207839092316,0.2832182612371424
-118.36,34.09,36.0,1390.0,458.0,874.0,468.0,2.5812,200000.0,<1H OCEAN,2.97008547008547,1.8675213675213675,0.3294964028776978
-118.36,34.09,28.0,1111.0,300.0,526.0,294.0,2.6136,383300.0,<1H OCEAN,3.7789115646258495,1.7891156462585034,0.27002700270027
-118.37,34.09,38.0,1349.0,344.0,547.0,309.0,3.2159,383300.0,<1H OCEAN,4.365695792880259,1.7702265372168284,0.2550037064492216
-118.37,34.09,38.0,4408.0,1295.0,1690.0,1229.0,3.0156,300000.0,<1H OCEAN,3.5866558177379986,1.3751017087062654,0.2937840290381125
-118.37,34.09,33.0,3180.0,865.0,1347.0,841.0,4.0651,500001.0,<1H OCEAN,3.781212841854935,1.6016646848989298,0.2720125786163522
-118.37,34.09,31.0,6348.0,1827.0,2559.0,1755.0,3.2818,225000.0,<1H OCEAN,3.617094017094017,1.458119658119658,0.2878071833648393
-118.37,34.09,22.0,4247.0,1253.0,1766.0,1170.0,3.1517,341700.0,<1H OCEAN,3.62991452991453,1.5094017094017094,0.2950317871438662
-118.37,34.09,24.0,630.0,172.0,257.0,147.0,5.5224,400000.0,<1H OCEAN,4.285714285714286,1.748299319727891,0.273015873015873
-118.37,34.08,28.0,4376.0,1202.0,1847.0,1128.0,2.6713,312500.0,<1H OCEAN,3.879432624113475,1.6374113475177303,0.2746800731261426
-118.38,34.08,52.0,1479.0,360.0,652.0,346.0,2.945,431400.0,<1H OCEAN,4.27456647398844,1.884393063583815,0.2434077079107505
-118.38,34.08,30.0,4524.0,1312.0,1910.0,1243.0,2.8889,335300.0,<1H OCEAN,3.639581657280772,1.5366049879324215,0.2900088417329796
-118.39,34.08,52.0,1244.0,304.0,444.0,282.0,3.5114,430800.0,<1H OCEAN,4.411347517730497,1.574468085106383,0.2443729903536977
-118.38,34.08,48.0,1226.0,288.0,370.0,264.0,3.9375,450000.0,<1H OCEAN,4.643939393939394,1.4015151515151516,0.2349102773246329
-118.38,34.09,24.0,8264.0,2437.0,3148.0,2274.0,3.5659,281300.0,<1H OCEAN,3.6341248900615657,1.3843447669305189,0.294893514036786
-118.38,34.09,28.0,4001.0,1352.0,1799.0,1220.0,2.5784,272900.0,<1H OCEAN,3.279508196721312,1.4745901639344263,0.33791552111972
-118.39,34.09,27.0,4312.0,1214.0,1634.0,1097.0,3.6207,362500.0,<1H OCEAN,3.930720145852325,1.4895168641750227,0.2815398886827458
-118.39,34.09,28.0,2347.0,608.0,785.0,548.0,4.4167,425000.0,<1H OCEAN,4.282846715328467,1.4324817518248176,0.2590541116318705
-118.39,34.08,28.0,833.0,230.0,349.0,210.0,3.067,375000.0,<1H OCEAN,3.966666666666667,1.661904761904762,0.276110444177671
-118.4,34.1,27.0,3979.0,510.0,1351.0,520.0,15.0001,500001.0,<1H OCEAN,7.651923076923077,2.598076923076923,0.1281729077657702
-118.4,34.09,45.0,2686.0,283.0,857.0,259.0,15.0001,500001.0,<1H OCEAN,10.37065637065637,3.3088803088803087,0.1053611317944899
-118.39,34.08,52.0,3759.0,464.0,1407.0,422.0,15.0001,500001.0,<1H OCEAN,8.907582938388625,3.334123222748816,0.123437084330939
-118.4,34.08,52.0,3815.0,439.0,1266.0,413.0,15.0001,500001.0,<1H OCEAN,9.23728813559322,3.0653753026634383,0.1150720838794233
-118.41,34.09,37.0,2716.0,302.0,809.0,291.0,15.0001,500001.0,<1H OCEAN,9.333333333333334,2.7800687285223367,0.1111929307805596
-118.42,34.09,40.0,3552.0,392.0,1024.0,370.0,15.0001,500001.0,<1H OCEAN,9.6,2.767567567567568,0.1103603603603603
-118.42,34.08,48.0,2413.0,261.0,770.0,248.0,15.0001,500001.0,<1H OCEAN,9.72983870967742,3.1048387096774195,0.1081641110650642
-118.41,34.07,52.0,3562.0,394.0,1163.0,361.0,15.0001,500001.0,<1H OCEAN,9.867036011080332,3.221606648199446,0.1106120157215047
-118.41,34.07,52.0,1202.0,142.0,408.0,138.0,15.0001,500001.0,<1H OCEAN,8.710144927536232,2.9565217391304346,0.1181364392678868
-118.38,34.07,48.0,2799.0,596.0,1235.0,561.0,4.4896,500001.0,<1H OCEAN,4.989304812834225,2.201426024955437,0.2129331904251518
-118.39,34.07,33.0,5301.0,1281.0,2243.0,1159.0,4.2386,500001.0,<1H OCEAN,4.573770491803279,1.9352890422778255,0.2416525183927561
-118.39,34.07,45.0,3143.0,553.0,1153.0,564.0,5.7762,500001.0,<1H OCEAN,5.572695035460993,2.044326241134752,0.1759465478841871
-118.39,34.08,27.0,6605.0,1710.0,2665.0,1520.0,3.8088,500001.0,<1H OCEAN,4.345394736842105,1.7532894736842106,0.25889477668433
-118.4,34.07,22.0,2170.0,593.0,850.0,520.0,2.9107,500001.0,<1H OCEAN,4.173076923076923,1.6346153846153846,0.2732718894009217
-118.37,34.06,36.0,1661.0,395.0,690.0,365.0,3.3438,500001.0,<1H OCEAN,4.550684931506849,1.8904109589041096,0.2378085490668272
-118.38,34.06,50.0,1509.0,291.0,690.0,259.0,6.2344,500001.0,<1H OCEAN,5.826254826254826,2.664092664092664,0.1928429423459244
-118.39,34.06,52.0,1213.0,194.0,503.0,194.0,8.0095,500001.0,<1H OCEAN,6.252577319587629,2.5927835051546397,0.1599340478153338
-118.38,34.06,52.0,1311.0,217.0,578.0,205.0,7.6771,500001.0,<1H OCEAN,6.3951219512195125,2.819512195121951,0.1655225019069412
-118.39,34.06,43.0,1879.0,397.0,873.0,382.0,3.8158,500001.0,<1H OCEAN,4.918848167539268,2.2853403141361257,0.2112825971261309
-118.39,34.06,37.0,2975.0,705.0,1291.0,654.0,5.3316,500001.0,<1H OCEAN,4.548929663608563,1.974006116207951,0.2369747899159663
-118.39,34.06,39.0,3299.0,831.0,1649.0,759.0,3.3295,500001.0,<1H OCEAN,4.346508563899868,2.1725955204216074,0.251894513488936
-118.4,34.06,37.0,3781.0,873.0,1725.0,838.0,4.1455,500001.0,<1H OCEAN,4.511933174224343,2.058472553699284,0.2308912985982544
-118.4,34.06,47.0,3652.0,967.0,1438.0,887.0,3.6964,500001.0,<1H OCEAN,4.117249154453213,1.62119503945885,0.2647864184008762
-118.4,34.06,52.0,1871.0,326.0,646.0,284.0,8.2961,500001.0,<1H OCEAN,6.588028169014085,2.2746478873239435,0.1742383752004276
-118.4,34.06,52.0,2501.0,362.0,748.0,349.0,6.6343,500001.0,<1H OCEAN,7.166189111747851,2.1432664756446997,0.1447421031587365
-118.41,34.06,43.0,2665.0,556.0,1015.0,506.0,4.1411,500001.0,<1H OCEAN,5.266798418972332,2.005928853754941,0.2086303939962476
-118.41,34.06,43.0,4994.0,1057.0,1830.0,969.0,5.5321,500001.0,<1H OCEAN,5.153766769865841,1.888544891640867,0.211653984781738
-118.41,34.07,47.0,2979.0,626.0,1076.0,571.0,3.9904,500001.0,<1H OCEAN,5.217162872154115,1.884413309982487,0.2101376300772071
-118.45,34.06,52.0,204.0,34.0,1154.0,28.0,9.337,500001.0,<1H OCEAN,7.285714285714286,41.21428571428572,0.1666666666666666
